9713295,9891853,9891854,9891855,9891856,9891857,9891858,9891859,9908175,9908176,9908177,9908178,9908179,10327692,10327693,10327694,10340028,10340029,11047548,11047549,11916750,11916751,11922351,11922352,11922877,11922878,11922879,12042325,12312333,12312335,12312355,12387768,12387793,12617813,12617814,12617815,12617817,12617835,12617836,12705763,12705764,12781662,12781663,12781664,12781666,12781676,12781678,12781683,12781684,12781685
0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,14.0,1.0,0.0,0.0,0.0,6.0,8.0,7.0,3.0,8.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.0,51.0,47.0,7.0,0.0,0.0,0.0,23.0,16.0,4.0,9.0,11.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,5.0,13.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,34.0,4.0,0.0,1.0,0.0,11.0,10.0,0.0,3.0,13.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,27.0,20.0,18.0,4.0,0.0,0.0,0.0,18.0,10.0,5.0,2.0,5.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,4.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,27.0,22.0,6.0,0.0,1.0,0.0,17.0,9.0,4.0,8.0,9.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,32.0,12.0,26.0,6.0,0.0,0.0,0.0,13.0,6.0,2.0,4.0,11.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,27.0,2.0,0.0,1.0,0.0,18.0,12.0,6.0,10.0,6.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,29.0,13.0,15.0,5.0,0.0,0.0,0.0,12.0,13.0,11.0,5.0,7.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,31.0,12.0,0.0,0.0,0.0,18.0,13.0,4.0,8.0,14.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,16.0,8.0,0.0,0.0,0.0,17.0,13.0,2.0,3.0,9.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,3.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,28.0,14.0,0.0,0.0,0.0,12.0,8.0,4.0,8.0,6.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,14.0,0.0,0.0,0.0,13.0,8.0,3.0,8.0,10.0,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,3.0,0.0,0.0,0.0,8.0,9.0,1.0,7.0,6.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,29.0,0.0,18.0,2.0,0.0,0.0,15.0,12.0,3.0,8.0,14.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,17.0,6.0,5.0,9.0,0.0,3.0,6.0,9.0,4.0,8.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,36.0,37.0,38.0,18.0,24.0,20.0,23.0,19.0,11.0,7.0,12.0,16.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,9.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,33.0,30.0,7.0,6.0,15.0,22.0,24.0,9.0,6.0,7.0,20.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,3.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,16.0,27.0,8.0,4.0,11.0,16.0,11.0,4.0,3.0,3.0,1.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,29.0,20.0,36.0,12.0,9.0,34.0,57.0,20.0,14.0,11.0,19.0,23.0,46.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,6.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,33.0,25.0,33.0,7.0,15.0,34.0,39.0,13.0,12.0,4.0,10.0,10.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,15.0,25.0,4.0,7.0,20.0,30.0,0.0,8.0,5.0,6.0,5.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,21.0,5.0,13.0,13.0,24.0,0.0,7.0,1.0,4.0,10.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,36.0,5.0,11.0,25.0,28.0,0.0,10.0,9.0,11.0,15.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,29.0,26.0,8.0,13.0,14.0,27.0,0.0,15.0,9.0,3.0,12.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,17.0,3.0,5.0,14.0,22.0,5.0,12.0,2.0,9.0,5.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,37.0,3.0,17.0,18.0,30.0,7.0,7.0,4.0,4.0,9.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,3.0,6.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,24.0,29.0,24.0,1.0,9.0,21.0,24.0,12.0,4.0,5.0,2.0,9.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,23.0,19.0,0.0,8.0,16.0,22.0,21.0,14.0,4.0,6.0,13.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,26.0,3.0,6.0,11.0,19.0,9.0,3.0,3.0,2.0,9.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,28.0,44.0,1.0,15.0,20.0,14.0,9.0,14.0,5.0,11.0,7.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,33.0,30.0,33.0,6.0,9.0,18.0,25.0,13.0,11.0,12.0,6.0,10.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,18.0,8.0,19.0,15.0,22.0,16.0,7.0,3.0,11.0,9.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,18.0,24.0,2.0,16.0,27.0,22.0,22.0,10.0,4.0,9.0,11.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,29.0,32.0,3.0,14.0,16.0,21.0,18.0,17.0,5.0,8.0,11.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,4.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,26.0,11.0,27.0,4.0,20.0,13.0,25.0,18.0,14.0,2.0,0.0,10.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,11.0,9.0,10.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,12.0,19.0,24.0,8.0,29.0,24.0,33.0,15.0,8.0,7.0,10.0,11.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,4.0,8.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,23.0,34.0,31.0,2.0,16.0,29.0,35.0,31.0,19.0,8.0,9.0,23.0,40.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.0,3.0,8.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,26.0,3.0,13.0,20.0,30.0,24.0,19.0,3.0,6.0,5.0,41.0,29.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,19.0,26.0,23.0,5.0,7.0,14.0,39.0,25.0,25.0,4.0,13.0,17.0,42.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,29.0,5.0,18.0,33.0,37.0,25.0,14.0,11.0,8.0,4.0,26.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,4.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,20.0,20.0,29.0,3.0,14.0,24.0,15.0,11.0,11.0,9.0,9.0,14.0,41.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,34.0,4.0,9.0,22.0,17.0,10.0,18.0,7.0,12.0,10.0,17.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,20.0,20.0,1.0,10.0,22.0,10.0,16.0,12.0,3.0,9.0,15.0,23.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,38.0,29.0,37.0,4.0,12.0,32.0,27.0,12.0,10.0,8.0,14.0,20.0,41.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
